date,home_team,away_team,home_score,away_score
2024-11-07,Wizards,Clippers,107,98
2024-11-08,Jazz,Suns,104,106
2024-11-09,Trail Blazers,Pistons,103,118
2024-11-10,Nuggets,Lakers,108,99
2024-11-11,Jazz,Bulls,112,123
2024-11-12,Knicks,Clippers,111,118
2024-11-13,Grizzlies,Suns,107,133
2024-11-14,Spurs,Bulls,112,105
2024-11-15,76ers,Grizzlies,98,120
2024-11-16,Nuggets,Kings,80,108
2024-11-17,Grizzlies,Suns,91,102
2024-11-18,Pistons,Pelicans,108,130
2024-11-19,Heat,Magic,98,102
2024-11-20,Kings,Heat,102,103
2024-11-21,Hornets,Thunder,117,107
2024-11-22,76ers,Bulls,115,117
2024-11-23,Spurs,Thunder,102,113
2024-11-24,Hawks,Heat,114,109
2024-11-25,Bulls,Trail Blazers,119,119
2024-11-26,Nuggets,Grizzlies,80,116
2024-11-27,Spurs,Mavericks,101,107
2024-11-28,Pistons,Thunder,111,127
2024-11-29,Wizards,Mavericks,133,121
2024-11-30,Heat,Kings,104,87
2024-12-01,Warriors,Nuggets,107,91
2024-12-02,Mavericks,Trail Blazers,110,118
2024-12-03,Grizzlies,Warriors,108,115
2024-12-04,Bulls,Nuggets,140,88
2024-12-05,Clippers,Nets,97,112
2024-12-06,Knicks,Grizzlies,116,122
2024-12-07,Mavericks,Rockets,125,106
2024-12-08,76ers,Bulls,80,96
2024-12-09,Kings,Pistons,96,113
2024-12-10,Timberwolves,Spurs,94,114
2024-12-11,Bucks,Grizzlies,135,127
2024-12-12,Knicks,Suns,96,106
2024-12-13,Wizards,Nuggets,118,98
2024-12-14,Nuggets,Suns,105,103
2024-12-15,Timberwolves,76ers,107,111
2024-12-16,Wizards,Nuggets,119,111
2024-12-17,Raptors,Hawks,108,110
2024-12-18,Warriors,Cavaliers,105,111
2024-12-19,Cavaliers,Rockets,113,84
2024-12-20,Kings,Hornets,116,108
2024-12-21,Kings,Grizzlies,105,108
2024-12-22,Spurs,Magic,118,96
2024-12-23,Mavericks,Kings,122,115
2024-12-24,Lakers,Clippers,96,117
2024-12-25,Warriors,Lakers,110,106
2024-12-26,Bucks,Pacers,98,116
2024-12-27,Celtics,Knicks,104,115
2024-12-28,Trail Blazers,Magic,140,95
2024-12-29,Thunder,Mavericks,126,106
2024-12-30,Bucks,Grizzlies,108,112
2024-12-31,76ers,Pacers,100,112
2025-01-01,Hornets,Bulls,116,99
2025-01-02,Suns,Thunder,124,109
2025-01-03,Warriors,Pistons,113,94
2025-01-04,Thunder,Trail Blazers,96,112
2025-01-05,Grizzlies,Bucks,82,123
2025-01-06,Nets,Celtics,119,101
2025-01-07,Bucks,Nuggets,113,92
2025-01-08,Heat,Timberwolves,97,109
2025-01-09,Raptors,Lakers,101,92
2025-01-10,Jazz,Rockets,98,112
2025-01-11,Hornets,Nuggets,118,80
2025-01-12,Kings,Spurs,107,91
2025-01-13,Nuggets,Suns,118,130
2025-01-14,Bulls,Rockets,95,111
2025-01-15,Pelicans,Bucks,99,92
2025-01-16,Celtics,Hawks,85,117
2025-01-17,Jazz,Timberwolves,118,107
2025-01-18,Grizzlies,Nuggets,101,131
2025-01-19,Suns,Hawks,121,102
2025-01-20,Cavaliers,Kings,100,101
2025-01-21,Nets,Celtics,94,104
2025-01-22,Jazz,Lakers,120,116
2025-01-23,Hornets,Jazz,124,92
2025-01-24,Clippers,Hornets,123,110
2025-01-25,Warriors,Celtics,101,105
2025-01-26,Mavericks,Lakers,85,114
2025-01-27,Spurs,Bucks,88,96
2025-01-28,Bucks,Rockets,110,98
2025-01-29,Pelicans,Clippers,123,96
2025-01-30,Celtics,Wizards,94,112
2025-01-31,Celtics,Knicks,112,117
2025-02-01,Hornets,Clippers,140,96
2025-02-02,Pelicans,Pacers,85,99
2025-02-03,Rockets,Wizards,128,101
2025-02-04,Bucks,Nets,120,112
2025-02-05,Lakers,Heat,124,92
2025-02-06,Raptors,Knicks,107,115
2025-02-07,Cavaliers,Timberwolves,123,109
2025-02-08,Cavaliers,Magic,110,103
2025-02-09,Grizzlies,Hawks,117,88
2025-02-10,Nuggets,Pistons,96,109
2025-02-11,Nets,Raptors,101,97
2025-02-12,Suns,76ers,107,111
2025-02-13,Cavaliers,Trail Blazers,106,138
2025-02-14,Bucks,Knicks,133,112
2025-02-15,Magic,Spurs,128,110
2025-02-16,76ers,Pelicans,123,101
2025-02-17,Hawks,Clippers,115,114
2025-02-18,Wizards,Trail Blazers,80,130
2025-02-19,Nuggets,Magic,110,115
2025-02-20,Magic,76ers,100,96
2025-02-21,Lakers,Pelicans,108,103
2025-02-22,76ers,Nuggets,96,93
2025-02-23,Celtics,Cavaliers,105,96
2025-02-24,Jazz,Pistons,102,104
2025-02-25,Kings,Nets,119,80
2025-02-26,Hornets,Raptors,102,102
2025-02-27,Nuggets,Heat,116,115
2025-02-28,Kings,Raptors,132,90
2025-03-01,Thunder,Trail Blazers,120,99
2025-03-02,Knicks,Nets,110,112
2025-03-03,Hornets,Celtics,110,105
2025-03-04,Nuggets,Nets,100,119
2025-03-05,Raptors,Knicks,104,90
2025-03-06,Wizards,Timberwolves,111,110
2025-03-07,Wizards,Heat,95,112
2025-03-08,Grizzlies,Pelicans,133,102
2025-03-09,Bucks,Rockets,113,88
2025-03-10,Pelicans,Knicks,116,109
2025-03-11,Wizards,Nets,117,123
2025-03-12,Kings,Nuggets,109,114
2025-03-13,Hawks,Warriors,100,91
2025-03-14,Hornets,Heat,130,109
2025-03-15,Cavaliers,Knicks,106,104
2025-03-16,Rockets,Cavaliers,97,113
2025-03-17,Magic,Pelicans,154,87
2025-03-18,76ers,Pelicans,114,106
2025-03-19,Pistons,Kings,114,113
2025-03-20,Suns,Rockets,108,133
2025-03-21,Lakers,Raptors,126,101
2025-03-22,Rockets,Nets,107,108
2025-03-23,Pelicans,Nuggets,122,114
2025-03-24,Celtics,Bulls,89,129
2025-03-25,Suns,Thunder,122,90
2025-03-26,Jazz,Hornets,111,124
2025-03-27,Jazz,Trail Blazers,84,113
2025-03-28,Pistons,Heat,103,106
2025-03-29,Rockets,Trail Blazers,112,142
2025-03-30,Bucks,Nets,96,121
2025-03-31,Pacers,Nuggets,96,114
2025-04-01,Spurs,Cavaliers,111,130
2025-04-02,Bucks,Pistons,129,104
2025-04-03,Nets,Warriors,124,108
2025-04-04,Warriors,Pistons,100,102
2025-04-05,Lakers,Thunder,112,108
2025-04-06,Rockets,Knicks,99,107
2025-04-07,Wizards,Warriors,129,86
2025-04-08,Pistons,Kings,106,105
2025-04-09,Mavericks,Nets,101,101
2025-04-10,Nets,Cavaliers,112,95
2025-04-11,Nuggets,Magic,117,131
2025-04-12,Suns,Wizards,128,129
2025-04-13,Hornets,Rockets,118,96
2025-04-14,Kings,Grizzlies,110,118
2025-04-15,Clippers,Pacers,128,122
2025-04-16,Pacers,Nets,128,96
2025-04-17,Heat,Nets,113,103
2025-04-18,Jazz,Warriors,121,124
2025-04-19,Jazz,Hornets,81,112
2025-04-20,Hornets,76ers,108,114
2025-04-21,Cavaliers,Nuggets,141,91
2025-04-22,Pelicans,Bucks,105,115
2025-04-23,Knicks,Wizards,131,90
2025-04-24,Grizzlies,Spurs,128,86
2025-04-25,Grizzlies,Kings,122,106
2025-04-26,Rockets,Mavericks,125,109
2025-04-27,Pacers,Rockets,122,131
2025-04-28,Nets,Jazz,104,117
2025-04-29,Celtics,Thunder,123,109
2025-04-30,76ers,Nets,116,107
2025-05-01,Raptors,Bulls,116,115
2025-05-02,Suns,Rockets,106,118
2025-05-03,Timberwolves,Pacers,92,102
2025-05-04,Nets,Pistons,113,122
2025-05-05,Pelicans,Knicks,136,96
2025-05-06,Knicks,76ers,92,129
2025-05-07,Grizzlies,Clippers,124,106
2025-05-08,Lakers,Heat,107,93
2025-05-09,Warriors,Lakers,116,119
2025-05-10,Pacers,Rockets,105,98
2025-05-11,Knicks,Nets,100,110
2025-05-12,Bulls,Cavaliers,117,88
2025-05-13,Hawks,Grizzlies,110,108
2025-05-14,Warriors,Pelicans,131,108
2025-05-15,Raptors,Grizzlies,88,109
2025-05-16,Wizards,Lakers,121,88
2025-05-17,Timberwolves,Nuggets,123,92
2025-05-18,Jazz,Cavaliers,109,108
2025-05-19,Nets,Raptors,144,100
2025-05-20,Rockets,Knicks,99,96
2025-05-21,Hawks,Heat,115,96
2025-05-22,Pacers,Nets,100,119
2025-05-23,Rockets,76ers,129,117
2025-05-24,Hawks,Raptors,109,121
2025-05-25,Nuggets,Cavaliers,99,107
2025-05-26,Suns,Heat,137,116
2025-05-27,Magic,Hawks,133,108
2025-05-28,Nets,Suns,120,101
2025-05-29,Celtics,Magic,131,119
2025-05-30,Nets,Kings,106,109
2025-05-31,Pelicans,Bucks,111,129
2025-06-01,Hornets,Bulls,119,97
2025-06-02,Pistons,Cavaliers,112,110
2025-06-03,Grizzlies,Celtics,100,133
2025-06-04,Magic,Suns,137,87
2025-06-05,Magic,Hornets,121,112
2025-06-06,Pelicans,Jazz,140,109
2025-06-07,Timberwolves,Hornets,102,104
2025-06-08,Knicks,Trail Blazers,98,109
2025-06-09,Trail Blazers,Magic,116,108
2025-06-10,Hawks,Timberwolves,112,91
2025-06-11,Hawks,Wizards,101,92
2025-06-12,Pelicans,Clippers,104,91
2025-06-13,Clippers,Grizzlies,113,113
2025-06-14,Suns,Nuggets,113,85
2025-06-15,Timberwolves,Nets,93,125
2025-06-16,Thunder,Celtics,120,92
2025-06-17,Trail Blazers,Hornets,112,133
2025-06-18,Lakers,Suns,106,98
2025-06-19,Nets,Spurs,98,112
2025-06-20,Wizards,Cavaliers,130,109
2025-06-21,Raptors,Cavaliers,121,99
2025-06-22,Cavaliers,Spurs,122,100
2025-06-23,Pistons,Thunder,92,91
2025-06-24,Magic,Kings,101,92
2025-06-25,Timberwolves,Kings,115,128
2025-06-26,Pelicans,Magic,102,121
2025-06-27,Spurs,Cavaliers,93,99
2025-06-28,Mavericks,Bucks,100,90
2025-06-29,Suns,Rockets,131,103
2025-06-30,Clippers,Pistons,100,118
2025-07-01,Hawks,Pistons,96,129
2025-07-02,Magic,Bulls,98,113
2025-07-03,Pistons,Pacers,115,101
2025-07-04,Suns,Lakers,111,119
2025-07-05,Spurs,Pelicans,110,97
2025-07-06,Nets,76ers,109,115
2025-07-07,Rockets,Suns,103,109
2025-07-08,Celtics,Hawks,101,121
2025-07-09,Bucks,Clippers,132,101
2025-07-10,Wizards,Rockets,115,106
2025-07-11,Pelicans,Pacers,118,115
2025-07-12,Hornets,Clippers,113,109
2025-07-13,Cavaliers,Warriors,105,139
2025-07-14,Heat,Nuggets,125,100
2025-07-15,Raptors,Grizzlies,106,116
2025-07-16,Trail Blazers,Timberwolves,102,106
2025-07-17,Hornets,Trail Blazers,93,128
2025-07-18,76ers,Grizzlies,108,99
2025-07-19,Wizards,Clippers,102,125
2025-07-20,Bulls,Trail Blazers,103,127
2025-07-21,Wizards,Cavaliers,120,123
2025-07-22,Spurs,Kings,128,103
2025-07-23,Warriors,Cavaliers,80,124
2025-07-24,Hornets,Hawks,94,109
2025-07-25,Pelicans,Trail Blazers,99,97
2025-07-26,Warriors,Heat,117,103
2025-07-27,Pacers,Hornets,135,111
2025-07-28,Mavericks,76ers,109,108
2025-07-29,Magic,Lakers,85,88
2025-07-30,Timberwolves,Rockets,99,111
2025-07-31,Hornets,Heat,95,126
2025-08-01,Suns,Hawks,100,112
2025-08-02,Lakers,Pelicans,115,104
2025-08-03,Pacers,Cavaliers,113,104
2025-08-04,Suns,Clippers,96,109
2025-08-05,Grizzlies,Jazz,124,86
2025-08-06,Nets,Clippers,103,113
2025-08-07,Cavaliers,Trail Blazers,100,107
2025-08-08,Knicks,Wizards,109,107
2025-08-09,Pistons,Celtics,112,100
2025-08-10,Celtics,Pistons,130,106
2025-08-11,Nuggets,Mavericks,95,103
2025-08-12,Pistons,Clippers,114,106
2025-08-13,Hornets,Grizzlies,132,93
2025-08-14,Clippers,Kings,109,86
2025-08-15,Clippers,Spurs,129,116
2025-08-16,Pistons,Mavericks,106,121
2025-08-17,Rockets,Clippers,113,102
2025-08-18,76ers,Clippers,129,101
2025-08-19,Clippers,Pelicans,128,83
2025-08-20,Suns,Kings,126,118
2025-08-21,76ers,Kings,109,109
2025-08-22,Trail Blazers,Lakers,114,80
2025-08-23,Lakers,Nuggets,111,109
2025-08-24,Cavaliers,Nuggets,104,128
2025-08-25,Cavaliers,Wizards,120,119
2025-08-26,Trail Blazers,Pacers,117,100
2025-08-27,Knicks,Bucks,98,101
2025-08-28,Pacers,Bucks,117,107
2025-08-29,Lakers,Kings,133,93
2025-08-30,Jazz,Cavaliers,103,109
2025-08-31,76ers,Spurs,106,95
2025-09-01,Hornets,Pelicans,118,127
2025-09-02,Heat,Hawks,110,112
2025-09-03,Bulls,Knicks,114,94
2025-09-04,Knicks,Magic,120,102
2025-09-05,Cavaliers,Suns,124,84
2025-09-06,Warriors,Nuggets,119,122
2025-09-07,76ers,Spurs,102,102
2025-09-08,Magic,Nuggets,86,113
2025-09-09,Wizards,Trail Blazers,93,100
2025-09-10,Spurs,Pacers,93,91
2025-09-11,Pacers,Wizards,112,94
2025-09-12,Nuggets,Pistons,103,98
2025-09-13,Kings,Hawks,115,123
2025-09-14,Grizzlies,Thunder,89,107
2025-09-15,Heat,Pelicans,96,97
2025-09-16,Hawks,Raptors,106,125
2025-09-17,Spurs,Jazz,117,102
2025-09-18,Celtics,Raptors,82,128
2025-09-19,Wizards,Grizzlies,106,121
2025-09-20,Jazz,Hornets,103,126
2025-09-21,Magic,76ers,89,123
2025-09-22,Suns,Pistons,99,122
2025-09-23,Wizards,Pelicans,110,105
2025-09-24,Wizards,Kings,95,113
2025-09-25,Cavaliers,Wizards,113,114
2025-09-26,Magic,Wizards,111,98
2025-09-27,Magic,Jazz,90,96
2025-09-28,Kings,Mavericks,128,107
2025-09-29,Heat,Pacers,118,103
2025-09-30,Jazz,Timberwolves,86,122
2025-10-01,Heat,Pacers,113,116
2025-10-02,Grizzlies,Hornets,91,119
2025-10-03,76ers,Lakers,129,107
2025-10-04,Heat,Suns,111,127
2025-10-05,Bucks,Timberwolves,106,103
2025-10-06,Clippers,Pacers,118,108
2025-10-07,Bucks,Timberwolves,114,112
2025-10-08,Magic,Suns,132,112
2025-10-09,Bulls,Nets,99,127
2025-10-10,Bucks,Suns,121,118
2025-10-11,Raptors,Suns,116,133
2025-10-12,Pacers,Suns,120,93
2025-10-13,Bucks,Nets,103,122
2025-10-14,Cavaliers,Rockets,112,117
2025-10-15,Nuggets,Pistons,103,118
2025-10-16,76ers,Suns,103,108
2025-10-17,Pelicans,Rockets,124,91
2025-10-18,Nets,Lakers,115,99
2025-10-19,Trail Blazers,Thunder,112,108
2025-10-20,Nuggets,76ers,107,118
2025-10-21,Warriors,Suns,96,122
2025-10-22,Magic,Nuggets,139,90
2025-10-23,Wizards,Knicks,88,111
2025-10-24,Grizzlies,Kings,118,111
2025-10-25,Heat,Pacers,98,100
2025-10-26,Warriors,Lakers,100,127
2025-10-27,Pelicans,Nets,107,103
2025-10-28,Nets,Mavericks,112,105
2025-10-29,Wizards,Kings,110,135
2025-10-30,Trail Blazers,Warriors,124,102
2025-10-31,Kings,Pistons,101,125
2025-11-01,Celtics,Spurs,133,83
2025-11-02,Rockets,Hornets,92,89
2025-11-03,Timberwolves,Raptors,115,107
2025-11-04,Nets,Wizards,141,97
2025-11-05,Pelicans,76ers,123,95
2025-11-06,Bucks,76ers,104,137
2025-11-07,Grizzlies,Spurs,106,101
2025-11-08,Hawks,76ers,124,92
2025-11-09,Nets,Warriors,121,105
2025-11-10,Mavericks,Bucks,123,105
2025-11-11,Knicks,Heat,98,112
2025-11-12,Magic,Jazz,109,117
2025-11-13,Heat,Mavericks,123,123
2025-11-14,Lakers,Hornets,106,115
2025-11-15,Lakers,Cavaliers,108,132
2025-11-16,Thunder,Kings,92,120
2025-11-17,Clippers,Spurs,118,115
2025-11-18,Magic,Pelicans,111,99
2025-11-19,76ers,Nets,107,90
2025-11-20,Pistons,Nuggets,103,99
2025-11-21,Grizzlies,Trail Blazers,126,111
2025-11-22,Nuggets,Cavaliers,109,83
2025-11-23,Nuggets,Raptors,132,86
2025-11-24,Bucks,Grizzlies,102,102
2025-11-25,76ers,Pistons,129,124
2025-11-26,Suns,Pelicans,122,99
2025-11-27,76ers,Warriors,113,116
2025-11-28,Timberwolves,Bucks,96,142
2025-11-29,Pelicans,Hornets,121,109
2025-11-30,Raptors,Nets,108,116
2025-12-01,Timberwolves,Bucks,123,117
2025-12-02,Mavericks,Wizards,101,84
2025-12-03,Bulls,Pacers,109,125
2025-12-04,Thunder,Heat,83,100
2025-12-05,Heat,Nets,105,100
2025-12-06,Knicks,Suns,117,122
2025-12-07,Pistons,Wizards,124,114
2025-12-08,Pistons,Raptors,108,89
2025-12-09,Rockets,Bulls,107,110
2025-12-10,Thunder,Mavericks,107,113
2025-12-11,Wizards,Bulls,100,119
2025-12-12,Rockets,Thunder,133,118
2025-12-13,Mavericks,Heat,120,118
2025-12-14,Knicks,Trail Blazers,118,80
2025-12-15,Kings,Mavericks,117,106
2025-12-16,Suns,Thunder,113,126
2025-12-17,Bucks,Raptors,116,119
2025-12-18,Mavericks,Thunder,129,104
2025-12-19,76ers,Hornets,94,93
2025-12-20,Heat,Nets,108,93
2025-12-21,Spurs,Heat,88,113
2025-12-22,Bulls,Nuggets,90,130
2025-12-23,Kings,Timberwolves,97,128
2025-12-24,Trail Blazers,Thunder,115,121
2025-12-25,Raptors,Grizzlies,108,96
2025-12-26,Wizards,Raptors,102,103
2025-12-27,Thunder,Pacers,103,123
2025-12-28,Heat,Hawks,138,107
2025-12-29,Thunder,Bulls,144,96
2025-12-30,Mavericks,Bucks,95,110
2025-12-31,Nets,Thunder,100,126
2026-01-01,Pistons,Hawks,114,93
2026-01-02,Nets,Magic,100,102
2026-01-03,Nets,Pistons,104,108
2026-01-04,Knicks,76ers,107,119
2026-01-05,Nets,Warriors,107,108
2026-01-06,Raptors,Bulls,139,91
2026-01-07,Wizards,Knicks,130,108
2026-01-08,Raptors,Pistons,100,106
2026-01-09,Jazz,Rockets,110,112
2026-01-10,Jazz,Heat,132,101
2026-01-11,76ers,Spurs,113,113
2026-01-12,Knicks,Magic,114,103
2026-01-13,Lakers,Pistons,103,91
2026-01-14,Bucks,Trail Blazers,111,93
2026-01-15,Timberwolves,Magic,80,100
2026-01-16,Pacers,Pelicans,105,109
2026-01-17,Jazz,Rockets,113,92
2026-01-18,Hawks,Timberwolves,85,103
2026-01-19,Heat,Magic,121,124
2026-01-20,Clippers,Suns,110,110
2026-01-21,Heat,Warriors,119,105
2026-01-22,Magic,Celtics,108,100
2026-01-23,Bucks,Wizards,108,99
2026-01-24,Pacers,Celtics,107,94
2026-01-25,Jazz,Pistons,80,97
2026-01-26,Magic,Wizards,115,102
2026-01-27,Pistons,Trail Blazers,91,98
2026-01-28,Grizzlies,Cavaliers,104,128
2026-01-29,Lakers,Knicks,93,121
2026-01-30,Grizzlies,Celtics,132,114
2026-01-31,Kings,Grizzlies,128,101
2026-02-01,Pacers,Kings,103,122
2026-02-02,Knicks,Mavericks,98,108
2026-02-03,Heat,Trail Blazers,110,114
2026-02-04,Hornets,Kings,101,105
2026-02-05,Heat,Timberwolves,106,94
2026-02-06,Wizards,Kings,106,116
2026-02-07,Timberwolves,Bulls,103,126
2026-02-08,Spurs,Hornets,80,124
2026-02-09,Spurs,Pacers,114,101
2026-02-10,Hornets,Nuggets,109,90
2026-02-11,Knicks,Celtics,112,103
2026-02-12,Lakers,Spurs,102,134
2026-02-13,Nuggets,Bulls,113,136
2026-02-14,Rockets,Nets,114,89
2026-02-15,Pacers,Knicks,116,119
2026-02-16,Pistons,Hawks,100,100
2026-02-17,Pacers,Rockets,98,114
2026-02-18,Warriors,Pacers,105,102
2026-02-19,Clippers,Mavericks,117,113
2026-02-20,Heat,76ers,111,113
2026-02-21,Bucks,Wizards,104,108
2026-02-22,Mavericks,Clippers,103,120
2026-02-23,Pelicans,Rockets,114,120
2026-02-24,Thunder,Mavericks,122,102
2026-02-25,Warriors,Pelicans,142,98
2026-02-26,Clippers,Celtics,87,130
2026-02-27,Clippers,Magic,107,111
2026-02-28,Heat,Jazz,121,109
2026-03-01,Pelicans,Clippers,106,95
2026-03-02,Grizzlies,Kings,90,96
2026-03-03,Trail Blazers,Rockets,118,84
2026-03-04,Hawks,Timberwolves,110,115
2026-03-05,Warriors,Magic,117,101
2026-03-06,Nuggets,Celtics,125,116
2026-03-07,Pacers,Mavericks,85,119
2026-03-08,Trail Blazers,Nuggets,119,110
2026-03-09,Magic,Wizards,117,115
2026-03-10,Pistons,Hornets,108,103
2026-03-11,Nets,Cavaliers,106,112
2026-03-12,Pelicans,Celtics,108,104
2026-03-13,Knicks,Heat,104,104
2026-03-14,Hornets,Pistons,136,99
2026-03-15,Magic,Pistons,129,114
2026-03-16,Rockets,Spurs,101,97
2026-03-17,Warriors,Raptors,124,108
2026-03-18,Heat,Raptors,105,130
2026-03-19,76ers,Hornets,105,115
2026-03-20,Spurs,Hawks,120,96
2026-03-21,Raptors,Cavaliers,113,116
2026-03-22,Hawks,Suns,111,87
2026-03-23,Nuggets,Celtics,113,86
2026-03-24,Lakers,Jazz,109,121
2026-03-25,Clippers,76ers,102,111
2026-03-26,Grizzlies,Celtics,110,103
2026-03-27,Suns,Hornets,112,100
2026-03-28,Raptors,Rockets,112,89
2026-03-29,Raptors,Lakers,121,114
2026-03-30,Hornets,Pacers,122,104
2026-03-31,Trail Blazers,Bucks,127,99
2026-04-01,Trail Blazers,Knicks,110,108
2026-04-02,Bulls,Timberwolves,120,96
2026-04-03,Knicks,Lakers,120,86
2026-04-04,Knicks,Clippers,122,101
2026-04-05,Hawks,Magic,115,102
2026-04-06,Spurs,Jazz,131,106
2026-04-07,Jazz,Spurs,103,112
2026-04-08,Spurs,Grizzlies,102,97
2026-04-09,Wizards,Jazz,106,110
2026-04-10,Nets,Knicks,115,137
2026-04-11,Mavericks,Clippers,89,98
2026-04-12,Knicks,Pistons,88,105
2026-04-13,Bucks,Clippers,95,106
2026-04-14,Mavericks,Celtics,95,100
2026-04-15,Grizzlies,Clippers,103,96
2026-04-16,Kings,Hornets,98,113
2026-04-17,Hawks,Warriors,95,99
2026-04-18,Rockets,Raptors,119,81
2026-04-19,Raptors,Magic,112,133
2026-04-20,Raptors,Mavericks,112,123
2026-04-21,Clippers,Lakers,109,112
2026-04-22,Knicks,Rockets,107,118
2026-04-23,Spurs,Hornets,129,110
2026-04-24,Thunder,Bucks,124,142
2026-04-25,Thunder,Celtics,96,111
2026-04-26,Lakers,Bulls,124,102
2026-04-27,Wizards,Bucks,115,109
2026-04-28,Bucks,Hornets,118,113
2026-04-29,Hornets,Bucks,130,88
2026-04-30,Celtics,Jazz,100,115
2026-05-01,Wizards,Mavericks,110,114
2026-05-02,76ers,Pistons,116,102
2026-05-03,Pacers,Hornets,117,104
2026-05-04,Rockets,Nets,125,111
2026-05-05,Heat,76ers,106,112
2026-05-06,Raptors,Rockets,100,123
2026-05-07,Spurs,Nuggets,104,88
2026-05-08,Trail Blazers,Wizards,93,97
2026-05-09,Raptors,Pacers,106,104
2026-05-10,Pistons,Celtics,102,97
2026-05-11,Pacers,Trail Blazers,110,109
2026-05-12,Timberwolves,Hornets,103,110
2026-05-13,Kings,Jazz,117,97
2026-05-14,Trail Blazers,Pistons,115,124
2026-05-15,76ers,Trail Blazers,103,89
2026-05-16,Nuggets,Jazz,96,85
2026-05-17,Pistons,Raptors,100,118
2026-05-18,Hornets,76ers,81,121
2026-05-19,Timberwolves,Trail Blazers,94,114
2026-05-20,Wizards,Knicks,112,119
2026-05-21,Wizards,Warriors,121,97
2026-05-22,Pistons,Lakers,96,108
2026-05-23,Hawks,Thunder,104,117
2026-05-24,Pelicans,Wizards,102,97
2026-05-25,Nuggets,Kings,100,96
2026-05-26,Celtics,Pacers,106,91
2026-05-27,Warriors,Raptors,127,118
2026-05-28,Raptors,Pistons,113,118
2026-05-29,Grizzlies,Lakers,82,114
2026-05-30,Celtics,Timberwolves,115,94
2026-05-31,Pacers,Celtics,127,113
2026-06-01,Bulls,Celtics,101,112
2026-06-02,Pistons,Spurs,106,116
2026-06-03,Lakers,Raptors,126,86
2026-06-04,Magic,Cavaliers,115,128
2026-06-05,Thunder,Lakers,95,80
2026-06-06,Wizards,Pacers,128,93
2026-06-07,Wizards,Kings,119,105
2026-06-08,Grizzlies,Pacers,109,117
2026-06-09,Cavaliers,Lakers,100,88
2026-06-10,Pistons,Knicks,115,122
2026-06-11,Rockets,Hawks,104,100
2026-06-12,Thunder,Knicks,104,82
2026-06-13,Pelicans,Hornets,108,96
2026-06-14,Bulls,Heat,129,101
2026-06-15,Hornets,Heat,101,94
2026-06-16,Warriors,Thunder,142,92
2026-06-17,Nuggets,Mavericks,87,132
2026-06-18,Rockets,Trail Blazers,102,110
2026-06-19,Timberwolves,Mavericks,105,133
2026-06-20,Timberwolves,Cavaliers,84,110
2026-06-21,Mavericks,Pistons,99,103
2026-06-22,Knicks,Wizards,99,112
2026-06-23,Suns,Raptors,109,132
2026-06-24,Raptors,Grizzlies,125,103
2026-06-25,Knicks,Magic,116,103
2026-06-26,Bucks,Warriors,87,119
2026-06-27,Knicks,Kings,118,98
2026-06-28,Spurs,76ers,105,106
2026-06-29,Bucks,Bulls,101,103
2026-06-30,Celtics,Pelicans,123,116
2026-07-01,Jazz,Suns,86,114
2026-07-02,Celtics,Thunder,95,108
2026-07-03,Nets,Heat,114,125
2026-07-04,Grizzlies,Wizards,95,129
2026-07-05,Kings,Warriors,117,116
2026-07-06,Lakers,Cavaliers,121,112
2026-07-07,Pacers,76ers,106,101
2026-07-08,76ers,Timberwolves,124,101
2026-07-09,Wizards,Timberwolves,112,129
2026-07-10,Hawks,Warriors,121,108
2026-07-11,Raptors,Kings,115,112
2026-07-12,Nuggets,Trail Blazers,102,126
2026-07-13,Raptors,Trail Blazers,86,96
2026-07-14,Warriors,Lakers,108,107
2026-07-15,Hornets,Magic,103,101
2026-07-16,Thunder,Bucks,123,101
2026-07-17,Magic,Celtics,102,106
2026-07-18,Mavericks,Nuggets,117,115
2026-07-19,Thunder,Hawks,110,117
2026-07-20,Cavaliers,Thunder,113,116
2026-07-21,Pacers,Hawks,115,88
2026-07-22,Nuggets,Timberwolves,116,101
2026-07-23,Clippers,Timberwolves,119,115
2026-07-24,Magic,Clippers,121,123
2026-07-25,Knicks,Magic,87,116
2026-07-26,Cavaliers,Bucks,122,104
2026-07-27,Celtics,Hornets,106,112
2026-07-28,Grizzlies,Warriors,96,101
2026-07-29,Magic,Grizzlies,115,98
2026-07-30,Warriors,Magic,120,99
2026-07-31,Nuggets,Jazz,102,97
2026-08-01,Nuggets,Lakers,91,117
2026-08-02,Lakers,Mavericks,107,126
2026-08-03,Warriors,Clippers,105,127
2026-08-04,Knicks,Heat,112,121
2026-08-05,76ers,Lakers,80,116
2026-08-06,Pelicans,Celtics,92,110
2026-08-07,Grizzlies,Nuggets,119,132
2026-08-08,Trail Blazers,Mavericks,117,108
2026-08-09,Lakers,Hornets,115,89
2026-08-10,Warriors,Pelicans,115,103
2026-08-11,Pacers,Cavaliers,121,97
2026-08-12,Knicks,Rockets,124,114
2026-08-13,Clippers,Thunder,135,122
2026-08-14,Hornets,Heat,117,101
2026-08-15,Wizards,Clippers,111,94
2026-08-16,Bucks,Nets,120,124
2026-08-17,Pistons,Lakers,128,104
2026-08-18,Lakers,Pelicans,118,113
2026-08-19,Pistons,Pacers,123,125
2026-08-20,Warriors,Kings,115,111
2026-08-21,Clippers,Kings,122,107
2026-08-22,Magic,Suns,115,115
